Event_Name,Event_number,Type,Depth,FIX
Normalograptus angustus,Graptolite,1,-2.47032822920623e-322,0
Normalograptus angustus,Graptolite,2,774544075914.889,0
Korenograptus lungmaensis,Graptolite,1,-4.10074486048235e-322,0
Korenograptus lungmaensis,Graptolite,2,1684346260637.58,0
Akidograptus ascensus,Graptolite,1,-2.32210853545386e-322,0
Akidograptus ascensus,Graptolite,2,1.08,0
Korenograptus laciniosus,Graptolite,1,0,0
Korenograptus laciniosus,Graptolite,2,1071856711314.82,0
Metabolograptus bicaudatus,Graptolite,1,0.055,0
Metabolograptus bicaudatus,Graptolite,2,0.997070707070707,0
Normalograptus premedius,Graptolite,1,0,0
Normalograptus premedius,Graptolite,2,2143713422628.67,0
Paraclimacograptus innotatus,Graptolite,1,0.0646294695078358,0
Paraclimacograptus innotatus,Graptolite,2,1684346260637.58,0
Parakidograptus acuminatus,Graptolite,1,0.0290277777777778,0
Parakidograptus acuminatus,Graptolite,2,1.29,0
Normalograptus mirnyensis,Graptolite,1,-2.47032822920623e-322,0
Normalograptus mirnyensis,Graptolite,2,222371556882.904,0
Neodiplograptus parajanus,Graptolite,1,0,0
Neodiplograptus parajanus,Graptolite,2,1684346260637.58,0
Korenograptus pseudotamariscus,Graptolite,1,0.000325520833333333,0
Korenograptus pseudotamariscus,Graptolite,2,1684346260637.58,0
Neodiplograptus modestus,Graptolite,1,0,0
Neodiplograptus modestus,Graptolite,2,1684346260637.58,0
Atavograptus primitivus,Graptolite,1,0.17,0
Atavograptus primitivus,Graptolite,2,0.28,0
Hirsutograptus sinitzini,Graptolite,1,0.28,0
Hirsutograptus sinitzini,Graptolite,2,1.02163025604886,0
Paramplexograptus madernii,Graptolite,1,0.0391232638888889,0
Paramplexograptus madernii,Graptolite,2,0.92093023255814,0
Normalograptus ajjeri,Graptolite,1,0.0128277943121693,0
Normalograptus ajjeri,Graptolite,2,595901290695.939,0
Korenograptus jerini,Graptolite,1,0.0618430111745025,0
Korenograptus jerini,Graptolite,2,0.980909090909091,0
Metabolograptus wangjiawanensis,Graptolite,1,0.00481812169312169,0
Metabolograptus wangjiawanensis,Graptolite,2,1684346260637.58,0
Normalograptus anjiensis,Graptolite,1,0.06,0
Normalograptus anjiensis,Graptolite,2,0.872328143554558,0
Hirsutograptus comantis,Graptolite,1,0.28,0
Hirsutograptus comantis,Graptolite,2,1.15000000000001,0
Metabolograptus guizhouensis,Graptolite,1,0,0
Metabolograptus guizhouensis,Graptolite,2,1.29000000000001,0
Hirsutograptus jideliensis,Graptolite,1,0.1984375,0
Hirsutograptus jideliensis,Graptolite,2,0.555,0
Hirsutograptus jinyangensis,Graptolite,1,0.06,0
Hirsutograptus jinyangensis,Graptolite,2,0.83,0
Neodiplograptus anhuiensis,Graptolite,1,0.28,0
Neodiplograptus anhuiensis,Graptolite,2,0.937272727272727,0
Akidograptus cuneatus,Graptolite,1,0.432443609022557,0
Akidograptus cuneatus,Graptolite,2,0.980909090909091,0
Hirsutograptus similaris,Graptolite,1,0,0
Hirsutograptus similaris,Graptolite,2,1.15000000000001,0
Paramplexograptus paucispinus,Graptolite,2,0.66,0
Paramplexograptus wuningensis,Graptolite,2,1.29000000000001,0
Normalograptus trifilis,Graptolite,2,0.49,0
Metabolograptus nanjingensis,Graptolite,2,0.897411487883186,0
Metabolograptus nanjingensis,Graptolite,1,0.417086466165414,0
Parakidograptus praematurus,Graptolite,2,0.421428571428571,0
Normalograptus normalis,Graptolite,2,1071856711315.25,0
Neodiplograptus guantangyuanensis,Graptolite,2,0.649690504807692,0
Hirsutograptus tuberculatus,Graptolite,2,0.375714285714286,0
Korenograptus zhui,Graptolite,2,0.375714285714286,0
Paramplexograptus paucispinus,Graptolite,1,0.0674159278411692,0
Paramplexograptus wuningensis,Graptolite,1,0.0646294695078358,0
Normalograptus targuii,Graptolite,2,0.951818181818182,0
Paramplexograptus kiliani,Graptolite,2,0.3475,0
Hirsutograptus tuberculatus,Graptolite,1,0.3475,0
Korenograptus zhui,Graptolite,1,0.3475,0
Normalograptus trifilis,Graptolite,1,0.3475,0
Normalograptus normalis,Graptolite,1,0.0936458333333334,0
Neodiplograptus guantangyuanensis,Graptolite,1,0.1709375,0
Normalograptus targuii,Graptolite,1,0.1709375,0
Parakidograptus praematurus,Graptolite,1,0.1709375,0
Paramplexograptus kiliani,Graptolite,1,0.000325520833333333,0
