Event_Name,Event_number,Type,Depth,FIX
Metabolograptus rhizinus,Graptolite,2,0.71,0
Korenograptus jerini,Graptolite,1,1.38,0
Korenograptus jerini,Graptolite,2,3.9325,0
Metabolograptus wangjiawanensis,Graptolite,1,0.204744675427665,0
Metabolograptus wangjiawanensis,Graptolite,2,4.78,0
Paramplexograptus paucispinus,Graptolite,1,0,0
Paramplexograptus paucispinus,Graptolite,2,2.16287192708573e+15,0
Paramplexograptus wuningensis,Graptolite,1,1.38,0
Paramplexograptus wuningensis,Graptolite,2,2.94115348399247,0
Normalograptus anjiensis,Graptolite,1,0,0
Normalograptus anjiensis,Graptolite,2,3.11463983050848,0
Normalograptus targuii,Graptolite,1,0.953333333333333,0
Normalograptus targuii,Graptolite,2,2.94115348399247,0
Parakidograptus praematurus,Graptolite,1,0.550700171821306,0
Parakidograptus praematurus,Graptolite,2,2.29144230769231,0
Hirsutograptus tenuis,Graptolite,1,2.10229768428971,0
Hirsutograptus tenuis,Graptolite,2,2.47,0
Dictyonema cucurbitinum,Graptolite,2,2.825,0
Hirsutograptus comantis,Graptolite,2,4.75175,0
Dictyonema cucurbitinum,Graptolite,1,2.305,0
Hirsutograptus comantis,Graptolite,1,2.13152173913043,0
Hirsutograptus longus,Graptolite,2,2.49421806964544,0
Hirsutograptus longus,Graptolite,1,2.13152173913043,0
Paramplexograptus madernii,Graptolite,2,2.59792137443778,0
Paramplexograptus madernii,Graptolite,1,0.304449989032683,0
Korenograptus pseudotamariscus,Graptolite,2,3.2375,0
Paramplexograptus kiliani,Graptolite,2,1.81555555555556,0
Korenograptus pseudotamariscus,Graptolite,1,0.895,0
Paramplexograptus kiliani,Graptolite,1,0,0
Atavograptus strachani,Graptolite,1,3.65,0
Atavograptus tenellus,Graptolite,1,3.65,0
Glyptograptus tangshanensis,Graptolite,1,3.65,0
Lagarograptus acinaces,Graptolite,1,3.65,0
Normalograptus lunata,Graptolite,1,3.65,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,2,3.18,0
Atavograptus atavus,Graptolite,1,1.1228125,0
Normalograptus normalis,Graptolite,2,4.39169444444444,0
Atavograptus gracilis,Graptolite,2,2.47,0
Cystograptus vesiculosus,Graptolite,2,4.75175,0
Dimorphograptus malayensis,Graptolite,2,2.47,0
Orthograptus lingulatus,Graptolite,2,2.47,0
Orthograptus lingulatus,Graptolite,1,2.2,0
Atavograptus gracilis,Graptolite,1,1.525,0
Cystograptus vesiculosus,Graptolite,1,1.525,0
Dimorphograptus malayensis,Graptolite,1,1.525,0
Normalograptus premedius,Graptolite,1,1.525,0
Normalograptus rectangularis,Graptolite,1,0.438067010309278,0
Normalograptus tortithecatus,Graptolite,1,1.525,0
Pseudoclimacograptus (Metaclimacograptus) robustus,Graptolite,1,1.525,0
Metabolograptus extraordinarius variabilis,Graptolite,2,0.71,0
Normalograptus gracilis,Graptolite,1,0.71,0
Metabolograptus extraordinarius variabilis,Graptolite,1,0.401248132071444,0
Appendispinograptus supernus,Graptolite,2,0.312765957446809,0
Appendispinograptus leptothecalis,Graptolite,2,0.312765957446809,0
Anticostia uniformis,Graptolite,2,1.5688829787234,0
Anticostia fastigata,Graptolite,2,0.307221978504058,0
Rectograptus abbreviatus,Graptolite,2,1.58114176552832,0
Yinograptus disjunctus,Graptolite,2,0.307221978504058,0
Rectograptus songtaoensis,Graptolite,2,0.307221978504058,0
Paraorthograptus pacificus,Graptolite,2,1.58114176552832,0
Paraplegmatograptus uniformis,Graptolite,2,0.307221978504058,0
Diceratograptus mirus,Graptolite,2,1.5688829787234,0
Dicellograptus ornatus,Graptolite,2,1.58114176552832,0
Paraplegmatograptus connectus,Graptolite,2,1.5688829787234,0
Rectograptus uniformis,Graptolite,2,0.738003654024052,0
Appendispinograptus hubeiensis,Graptolite,2,0.296134020618557,0
Climacograptus hastatus,Graptolite,2,0.296134020618557,0
Dicellograptus graciliramosus,Graptolite,2,0.296134020618557,0
Diceratograptus mirus,Graptolite,1,-1.37249134042708e+15,0
Normalograptus normalis,Graptolite,1,0.296134020618557,0
Appendispinograptus sinicus,Graptolite,2,0.286994081710577,0
Dicellograptus tumidus,Graptolite,2,0.286994081710577,0
Normalograptus mohawkensis,Graptolite,2,0.279420989472536,0
Paraorthograptus affinis,Graptolite,2,0.279420989472536,0
Appendispinograptus sinicus,Graptolite,1,0.279420989472536,0
Dicellograptus tumidus,Graptolite,1,0.228237331587847,0
Dicellograptus minor,Graptolite,2,0.274198167239404,0
Paraorthograptus affinis,Graptolite,1,0.274198167239404,0
Paraorthograptus brevispinus,Graptolite,2,1.5688829787234,0
Tangyagraptus typicus,Graptolite,2,0.256375286368843,0
Paraplegmatograptus uniformis,Graptolite,1,-914994226951384,0
Rectograptus amplexicaulis,Graptolite,2,0.23789955271914,0
Leptograptus planus,Graptolite,2,0.23789955271914,0
Normalograptus mohawkensis,Graptolite,1,0.23789955271914,0
Appendispinograptus venustus,Graptolite,2,0.249496334257247,0
Dicellograptus anceps,Graptolite,2,0.228498472699504,0
Appendispinograptus leptothecalis,Graptolite,1,-2.74498268085415e+15,0
Appendispinograptus venustus,Graptolite,1,-914994226951383,0
Dicellograptus anceps,Graptolite,1,0.214919134893362,0
Paraorthograptus brevispinus,Graptolite,1,0.214919134893362,0
Tangyagraptus typicus,Graptolite,1,-2.74498268085415e+15,0
Leptograptus extremus,Graptolite,2,0.229442474389283,0
Leptograptus macer,Graptolite,2,0.270026955166015,0
Orthograptus maximus,Graptolite,2,0.197422680412371,0
Dicellograptus complexus,Graptolite,2,0.245619707592363,0
Dicellograptus complanatus arkansasensis,Graptolite,2,0.188282741504391,0
Leptograptus annectans amplectens,Graptolite,2,0.188282741504391,0
Dicellograptus graciliramosus,Graptolite,1,0.188282741504391,0
Leptograptus extremus,Graptolite,1,-457497113475692,0
Leptograptus macer,Graptolite,1,0.188282741504391,0
Leptograptus planus,Graptolite,1,0.188282741504391,0
Orthograptus maximus,Graptolite,1,0.188282741504391,0
Paraorthograptus pacificus,Graptolite,1,-2.74498268085415e+15,0
Pararetiograptus sinensis,Graptolite,2,0.22881313992943,0
Climacograptus hastatus,Graptolite,1,-2.74498268085415e+15,0
Dicellograptus minor,Graptolite,1,0.164057240164107,0
Leptograptus annectans amplectens,Graptolite,1,0.170525145911744,0
Rectograptus amplexicaulis,Graptolite,1,0.170525145911744,0
Rectograptus songtaoensis,Graptolite,1,0.170525145911744,0
Appendispinograptus supernus,Graptolite,1,0.151461844760814,0
Dicellograptus complanatus arkansasensis,Graptolite,1,0.151461844760814,0
Pararetiograptus sinensis,Graptolite,1,0.151461844760814,0
Rectograptus abbreviatus,Graptolite,1,-0.507923829080261,0
Yinograptus disjunctus,Graptolite,1,0.0943287111149057,0
Appendispinograptus longispinus hvalross,Graptolite,2,1.5688829787234,0
Pararetiograptus magnus,Graptolite,2,0.22797619047619,0
Anticostia fastigata,Graptolite,1,0.08617656684667,0
Rectograptus intermedius,Graptolite,2,0.0731195112638412,0
Dicellograptus tenuiculus,Graptolite,2,0.0731195112638412,0
Appendispinograptus hubeiensis,Graptolite,1,0.0731195112638412,0
Pararetiograptus magnus,Graptolite,1,0.0731195112638412,0
Dicellograptus complanatus,Graptolite,2,0.065807560137457,0
Anticostia uniformis,Graptolite,1,-2.74498268085415e+15,0
Dicellograptus ornatus,Graptolite,1,0.065807560137457,0
Dicellograptus tenuiculus,Graptolite,1,0.065807560137457,0
Paraplegmatograptus connectus,Graptolite,1,-2.74498268085415e+15,0
Rectograptus uniformis,Graptolite,1,0.065807560137457,0
Rectograptus socialis,Graptolite,2,0.0608458790159821,0
Dicellograptus complexus,Graptolite,1,0.0608458790159821,0
Amplexograptus longispinus,Graptolite,2,0.0451774123165876,0
Appendispinograptus longispinus hvalross,Graptolite,1,0.0451774123165876,0
Dicellograptus complanatus,Graptolite,1,0.0451774123165876,0
Rectograptus intermedius,Graptolite,1,0.0451774123165876,0
Amplexograptus longispinus,Graptolite,1,0,0
Rectograptus socialis,Graptolite,1,0,0
Cystograptus ancestralis,Graptolite,2,3.98,0
Cystograptus ancestralis,Graptolite,1,2.47,0
Normalograptus rectangularis,Graptolite,2,4.75175,0
Atavograptus atavus,Graptolite,2,5.3661875,0
Agetograptus secundus,Graptolite,2,3.0025,0
Normalograptus sinuatus,Graptolite,2,3.0025,0
Agetograptus secundus,Graptolite,1,2.66653515064562,0
Normalograptus sinuatus,Graptolite,1,2.66653515064562,0
Dimorphograptus confertus nankingensis,Graptolite,2,2.3760162601626,0
Dimorphograptus confertus nankingensis,Graptolite,1,1.79,0
Sudburigraptus angustifolius,Graptolite,2,3.84510564815241e+15,0
Dicellograptus mirabilis,Graptolite,2,1.58114176552832,0
Sudburigraptus angustifolius,Graptolite,1,0.438067010309278,0
Dicellograptus mirabilis,Graptolite,1,0.254652759420801,0
Paraorthograptus longispinus,Graptolite,2,1.5688829787234,0
Paraorthograptus longispinus,Graptolite,1,-1.37249134042708e+15,0
Dicellograptus turgidus,Graptolite,2,-0.12663553482973,0
Dicellograptus turgidus,Graptolite,1,-2.74498268085415e+15,0
Normalograptus gracilis,Graptolite,2,4.61789252336448,0
Normalograptus medius,Graptolite,2,3.2375,0
Neodiplograptus shanchongensis,Graptolite,2,3.2375,0
Normalograptus subtilis,Graptolite,2,3.2375,0
Neodiplograptus shanchongensis,Graptolite,1,0.204744675427665,0
Normalograptus subtilis,Graptolite,1,2.35099357687676,0
Normalograptus wangjiawanensis,Graptolite,2,2.17324116820554,0
Normalograptus medius,Graptolite,1,2.17324116820554,0
Normalograptus wangjiawanensis,Graptolite,1,1.63998394219189,0
Paraorthograptus uniformis,Graptolite,2,1.63998394219189,0
Paraorthograptus uniformis,Graptolite,1,0.278671511483906,0
Dimorphograptus longicaudatus,Graptolite,2,2.91375,0
Sudburigraptus robustus,Graptolite,2,2.91375,0
Rectograptus obesus,Graptolite,2,0.938052478613731,0
Dimorphograptus longicaudatus,Graptolite,1,0.938052478613731,0
Sudburigraptus robustus,Graptolite,1,0.938052478613731,0
Tangyagraptus grandis,Graptolite,2,0.28516609392898,0
Dicellograptus planus,Graptolite,2,0.285166093928981,0
Normalograptus acutus,Graptolite,2,0.285166093928981,0
Normalograptus tatianae,Graptolite,2,1.44108909574468,0
Rectograptus obesus,Graptolite,1,-686245670213537,0
Dicellograptus planus,Graptolite,1,0.266464372778806,0
Normalograptus acutus,Graptolite,1,0.266464372778806,0
Normalograptus tatianae,Graptolite,1,0.258825020855718,0
Pararetiograptus uniformis,Graptolite,2,0.253809072752372,0
Appendispinograptus supernus sinicus,Graptolite,2,0.28555278365201,0
Appendispinograptus supernus sinicus,Graptolite,1,0.202145636670496,0
Pararetiograptus uniformis,Graptolite,1,0.182466134124517,0
Tangyagraptus grandis,Graptolite,1,0.182466134124517,0
Hirsutograptus jideliensis,Graptolite,2,3.06,0
Hirsutograptus jinyangensis,Graptolite,2,3.18487288135593,0
Neodiplograptus anhuiensis,Graptolite,2,3.1414406779661,0
Hirsutograptus jinyangensis,Graptolite,1,0.666533505154639,0
Neodiplograptus anhuiensis,Graptolite,1,2.3225,0
Normalograptus imperfectus,Graptolite,2,2.52468666867926,0
Hirsutograptus jideliensis,Graptolite,1,0.550700171821306,0
Normalograptus imperfectus,Graptolite,1,2.00896435095637,0
Metabolograptus persculptus,Graptolite,2,1.17768900343643,0
Metabolograptus persculptus,Graptolite,1,0.05,0
Normalograptus premedius,Graptolite,2,5.571,0
Metabolograptus guizhouensis,Graptolite,2,3.2375,0
Akidograptus cuneatus,Graptolite,2,3.2375,0
Akidograptus cuneatus,Graptolite,1,1.82101135123742,0
Hirsutograptus similaris,Graptolite,2,4.75175,0
Metabolograptus guizhouensis,Graptolite,1,-1.37249134042707e+15,0
Hirsutograptus similaris,Graptolite,1,0.895,0
Paraorthograptus tenuis,Graptolite,2,0.276190205206528,0
Paraorthograptus tenuis,Graptolite,1,-1.37249134042708e+15,0
Normalograptus lubricus,Graptolite,2,3.2375,0
Normalograptus lubricus,Graptolite,1,1.66910711629596,0
Climacograptus tubuliferus,Graptolite,2,1.30161379754997,0
Climacograptus tubuliferus,Graptolite,1,0.950622502312674,0
Normalograptus trifilis,Graptolite,2,2.61509265734266,0
Metabolograptus nanjingensis,Graptolite,2,2.78058356677209,0
Metabolograptus nanjingensis,Graptolite,1,2.12386761435964,0
Neodiplograptus guantangyuanensis,Graptolite,2,2.03929605887939,0
Hirsutograptus tuberculatus,Graptolite,2,2.03929605887939,0
Korenograptus zhui,Graptolite,2,2.03929605887939,0
Hirsutograptus tuberculatus,Graptolite,1,1.69388888888889,0
Korenograptus zhui,Graptolite,1,1.69388888888889,0
Normalograptus trifilis,Graptolite,1,1.69388888888889,0
Neodiplograptus guantangyuanensis,Graptolite,1,0.550700171821306,0
Normalograptus tortithecatus,Graptolite,2,5.161375,0
Dimorphograptus confertus,Graptolite,2,4.75175,0
Normalograptus pseudonormalis,Graptolite,2,4.75175,0
Metaclimacograptus pictus,Graptolite,2,3.4475,0
Dimorphograptus confertus,Graptolite,1,3.4475,0
Normalograptus pseudonormalis,Graptolite,1,3.4475,0
Hirsutograptus robustus,Graptolite,2,2.94115348399247,0
Hirsutograptus robustus,Graptolite,1,2.63704142247941,0
Akidograptus giganteus,Graptolite,2,2.50945236916235,0
Metabolograptus parvulus,Graptolite,2,2.40986282836641,0
Metabolograptus rhizimus,Graptolite,2,2.40986282836641,0
Akidograptus giganteus,Graptolite,1,1.82101135123742,0
Metaclimacograptus pictus,Graptolite,1,1.82101135123742,0
Normalograptus minor,Graptolite,2,0.666533505154639,0
Normalograptus minor,Graptolite,1,0.304449989032683,0
Metabolograptus rhizimus,Graptolite,1,0.204744675427665,0
Metabolograptus parvulus,Graptolite,1,-1.37249134042707e+15,0
Paraclimacograptus jinyangensis,Graptolite,2,1.36402623930687,0
Paraclimacograptus jinyangensis,Graptolite,1,0.684431972929005,0
Climacograptus hastatus vesicicaulis,Graptolite,2,0.190601984464262,0
Climacograptus hastatus vesicicaulis,Graptolite,1,0.179429969797336,0
Normalograptus jiangxiensis,Graptolite,2,3.71415514776595,0
Normalograptus jiangxiensis,Graptolite,1,1.78357396282178,0
Pseudoclimacograptus chiai,Graptolite,2,0.137882506954672,0
Pseudoclimacograptus chiai,Graptolite,1,0.030422939507991,0
Lagarograptus acinaces,Graptolite,2,5.3661875,0
Normalograptus minutus,Graptolite,2,5.3661875,0
Glyptograptus tamariscus linearis,Graptolite,2,5.3661875,0
Monoclimacis lunata,Graptolite,2,5.3661875,0
Glyptograptus tamariscus linearis,Graptolite,1,4.61789252336448,0
Monoclimacis lunata,Graptolite,1,4.61789252336448,0
Atavograptus strachani,Graptolite,2,4.12797161647628,0
Atavograptus tenellus,Graptolite,2,4.12797161647628,0
Glyptograptus tangshanensis,Graptolite,2,4.12797161647628,0
Normalograptus lunata,Graptolite,2,4.12797161647628,0
Normalograptus minutus,Graptolite,1,4.12797161647628,0
