Event_Name,Event_number,Type,Depth,FIX
Neodiplograptus modestus,Graptolite,2,16.7973529411765,0
Normalograptus wangjiawanensis,Graptolite,1,13.63,0
Neodiplograptus modestus,Graptolite,1,10.3039204263582,0
Climacograptus tubuliferus,Graptolite,2,12.2905714285714,0
Normalograptus tatianae,Graptolite,2,13.1243882523674,0
Climacograptus tubuliferus,Graptolite,1,12.1491428571429,0
Normalograptus tatianae,Graptolite,1,10.3039204263582,0
Normalograptus jiangxiensis,Graptolite,2,15.9825,0
Hirsutograptus sinitzini,Graptolite,2,16.2571178044218,0
Paramplexograptus madernii,Graptolite,2,15.5613953488372,0
Hirsutograptus sinitzini,Graptolite,1,15.2187362680731,0
Paramplexograptus madernii,Graptolite,1,15.03,0
Normalograptus jiangxiensis,Graptolite,1,15.2345454545455,0
Dicellograptus mirabilis,Graptolite,2,13.0972709359606,0
Dicellograptus mirabilis,Graptolite,1,5.7237962962963,0
Paraorthograptus uniformis,Graptolite,2,12.0055384615385,0
Appendispinograptus supernus sinicus,Graptolite,2,11.34,0
Paraorthograptus longispinus,Graptolite,2,14.165,0
Paraorthograptus uniformis,Graptolite,1,11.0120757324489,0
Paraorthograptus longispinus,Graptolite,1,10.8577584300719,0
Tangyagraptus grandis,Graptolite,2,11.0389118165785,0
Tangyagraptus grandis,Graptolite,1,6.53,0
Appendispinograptus supernus sinicus,Graptolite,1,7.21,0
Pseudoclimacograptus chiai,Graptolite,2,3.06583333333333,0
Pseudoclimacograptus chiai,Graptolite,1,0.5825,0
Dicellograptus turgidus,Graptolite,2,5.7237962962963,0
Dicellograptus turgidus,Graptolite,1,-4.67473641321057e+15,0
Sudburigraptus angustifolius,Graptolite,2,16.74,0
Neodiplograptus parajanus,Graptolite,2,16.74,0
Korenograptus pseudotamariscus,Graptolite,2,16.74,0
Korenograptus pseudotamariscus,Graptolite,1,12.4936607142857,0
Sudburigraptus angustifolius,Graptolite,1,13.6213928571429,0
Neodiplograptus parajanus,Graptolite,1,13.0193571428571,0
Paramplexograptus wuningensis,Graptolite,2,15.6253488372093,0
Dictyonema cucurbitinum,Graptolite,2,15.6253488372093,0
Hirsutograptus comantis,Graptolite,2,15.6253488372093,0
Paramplexograptus wuningensis,Graptolite,1,15.225986440763,0
Normalograptus anjiensis,Graptolite,2,15.4298560188964,0
Dictyonema cucurbitinum,Graptolite,1,15.4139805825243,0
Hirsutograptus comantis,Graptolite,1,15.2807438622684,0
Hirsutograptus longus,Graptolite,2,15.3029680998613,0
Hirsutograptus angustifolius,Graptolite,2,15.3479882670022,0
Hirsutograptus longus,Graptolite,1,15.2749017898796,0
Normalograptus anjiensis,Graptolite,1,-6.75431375185982e+15,0
Paramplexograptus kiliani,Graptolite,2,15.225986440763,0
Hirsutograptus angustifolius,Graptolite,1,-2.67895316986026e+15,0
Paramplexograptus kiliani,Graptolite,1,-6.75431375185982e+15,0
Dimorphograptus longicaudatus,Graptolite,2,16.87,0
Sudburigraptus robustus,Graptolite,2,16.87,0
Rectograptus obesus,Graptolite,2,13.9713928571429,0
Dimorphograptus longicaudatus,Graptolite,1,13.9713928571429,0
Sudburigraptus robustus,Graptolite,1,13.9713928571429,0
Dicellograptus planus,Graptolite,2,11.3891701940035,0
Normalograptus acutus,Graptolite,2,11.3891701940035,0
Rectograptus obesus,Graptolite,1,-2.33736820660528e+15,0
Dicellograptus planus,Graptolite,1,10.3039204263582,0
Normalograptus acutus,Graptolite,1,10.3039204263582,0
Pararetiograptus uniformis,Graptolite,2,9.86108269195334,0
Pararetiograptus uniformis,Graptolite,1,6.53,0
Agetograptus secundus,Graptolite,2,16.6175,0
Normalograptus sinuatus,Graptolite,2,16.6175,0
Agetograptus secundus,Graptolite,1,16.2043939393939,0
Normalograptus sinuatus,Graptolite,1,16.2043939393939,0
Dimorphograptus confertus nankingensis,Graptolite,2,16.1482828282828,0
Dimorphograptus confertus nankingensis,Graptolite,1,15.8983333333333,0
Cystograptus ancestralis,Graptolite,2,16.015,0
Normalograptus ajjeri,Graptolite,2,16.7359247819767,0
Cystograptus ancestralis,Graptolite,1,15.4554479338325,0
Normalograptus ajjeri,Graptolite,1,-1.16868410330263e+15,0
Paramplexograptus paucispinus,Graptolite,2,15.9697726858185,0
Normalograptus targuii,Graptolite,2,15.5615891472868,0
Normalograptus targuii,Graptolite,1,12.8441666666667,0
Paramplexograptus paucispinus,Graptolite,1,-6.75431375185982e+15,0
Normalograptus lubricus,Graptolite,2,16.3775,0
Normalograptus lubricus,Graptolite,1,15.38,0
Normalograptus medius,Graptolite,2,15.2068817204301,0
Neodiplograptus shanchongensis,Graptolite,2,15.2068817204301,0
Normalograptus subtilis,Graptolite,2,15.2068817204301,0
Neodiplograptus shanchongensis,Graptolite,1,8.65170231881395,0
Normalograptus subtilis,Graptolite,1,14.9618768328446,0
Normalograptus medius,Graptolite,1,14.87,0
Metabolograptus guizhouensis,Graptolite,2,15.5621220930233,0
Metabolograptus guizhouensis,Graptolite,1,-3.52324238884274e+15,0
