Event_Name,Event_number,Type,Depth,FIX
Metabolograptus guizhouensis,Graptolite,2,9.05934375,0
Akidograptus cuneatus,Graptolite,2,9.05934375,0
Metaclimacograptus pictus,Graptolite,2,9.05934375,0
Dimorphograptus confertus,Graptolite,1,9.05934375,0
Normalograptus pseudonormalis,Graptolite,1,9.05934375,0
Paramplexograptus wuningensis,Graptolite,2,9.48455174694101,0
Normalograptus targuii,Graptolite,2,8.9786875,0
Hirsutograptus robustus,Graptolite,2,8.9786875,0
Neodiplograptus anhuiensis,Graptolite,2,8.938359375,0
Cystograptus ancestralis,Graptolite,2,8.91450583621542,0
Neodiplograptus parajanus,Graptolite,2,10.7100000000002,0
Neodiplograptus anhuiensis,Graptolite,1,8.69632956702522,0
Cystograptus ancestralis,Graptolite,1,8.89248718502964,0
Metabolograptus nanjingensis,Graptolite,2,8.8741383090415,0
Normalograptus anjiensis,Graptolite,2,9.019015625,0
Paramplexograptus wuningensis,Graptolite,1,8.81909168107707,0
Hirsutograptus robustus,Graptolite,1,8.81909168107707,0
Normalograptus premedius,Graptolite,2,10.7100000000001,0
Hirsutograptus angustifolius,Graptolite,2,8.79523814229249,0
Hirsutograptus jinyangensis,Graptolite,2,8.79523814229249,0
Normalograptus angustus,Graptolite,2,10.71,0
Metabolograptus bicaudatus,Graptolite,2,9.03021788194445,0
Parakidograptus acuminatus,Graptolite,2,10.71,0
Korenograptus pseudotamariscus,Graptolite,2,10.71,0
Hirsutograptus longus,Graptolite,2,8.77154262610737,0
Hirsutograptus jideliensis,Graptolite,2,8.74375793184489,0
Normalograptus imperfectus,Graptolite,2,8.74375793184489,0
Akidograptus giganteus,Graptolite,2,8.74375793184489,0
Paraclimacograptus innotatus,Graptolite,2,10.6118750000002,0
Korenograptus pseudotamariscus,Graptolite,1,3.90697339502603,0
Hirsutograptus longus,Graptolite,1,8.57471504208172,0
Hirsutograptus comantis,Graptolite,1,8.72004374943505,0
Metabolograptus parvulus,Graptolite,2,8.72004374943505,0
Metabolograptus rhizimus,Graptolite,2,8.72004374943505,0
Paraclimacograptus innotatus,Graptolite,1,8.69369465786857,0
Paramplexograptus paucispinus,Graptolite,2,9.099671875,0
Hirsutograptus tenuis,Graptolite,2,9.27083198776401,0
Normalograptus premedius,Graptolite,1,8.60881376518219,0
Parakidograptus acuminatus,Graptolite,1,7.955,0
Neodiplograptus parajanus,Graptolite,1,7.27690688259109,0
Hirsutograptus tenuis,Graptolite,1,8.60881376518219,0
Metabolograptus nanjingensis,Graptolite,1,8.60881376518219,0
