Event_Name,Event_number,Type,Depth,FIX
Leptograptus macer,Graptolite,1,-1.03753785626662e-321,0
Tangyagraptus typicus,Graptolite,2,-7.8062372042917e-322,0
Tangyagraptus grandis,Graptolite,2,-4.1995579896506e-322,0
Yinograptus disjunctus,Graptolite,2,-1.87744945419674e-322,0
Dicellograptus minor,Graptolite,2,-4.1995579896506e-322,0
Appendispinograptus venustus,Graptolite,2,-8.39911597930119e-322,0
Tangyagraptus typicus,Graptolite,1,-1.05730048210027e-321,0
Tangyagraptus grandis,Graptolite,1,-1.24504542751994e-321,0
Paraorthograptus pacificus,Graptolite,1,-2.96439387504748e-321,0
Appendispinograptus supernus sinicus,Graptolite,1,-9.48606040015193e-322,0
Anticostia uniformis,Graptolite,1,-3.99205041839727e-321,0
Yinograptus disjunctus,Graptolite,1,-2.69759842629321e-321,0
Dicellograptus minor,Graptolite,1,-1.24504542751994e-321,0
Leptograptus extremus,Graptolite,2,-8.89318162514244e-322,0
Anticostia fastigata,Graptolite,1,-3.83394941172807e-321,0
Leptograptus extremus,Graptolite,1,-1.12646967251804e-321,0
Rectograptus abbreviatus,Graptolite,1,-3.0138004396316e-321,0
Appendispinograptus leptothecalis,Graptolite,1,-1.16599492418534e-321,0
Pararetiograptus sinensis,Graptolite,2,-8.54733567305357e-322,0
Dicellograptus tumidus,Graptolite,2,-6.37344683135208e-322,0
Rectograptus uniformis,Graptolite,1,-3.99205041839727e-321,0
Appendispinograptus hubeiensis,Graptolite,1,-3.93770319735473e-321,0
Pararetiograptus magnus,Graptolite,2,-8.54733567305357e-322,0
Climacograptus hastatus,Graptolite,1,-1.29939264856248e-321,0
Appendispinograptus venustus,Graptolite,1,-1.29939264856248e-321,0
Dicellograptus anceps,Graptolite,2,-8.39911597930119e-322,0
Dicellograptus tumidus,Graptolite,1,-1.29939264856248e-321,0
Rectograptus socialis,Graptolite,2,-3.95252516672997e-321,0
Dicellograptus complexus,Graptolite,2,-1.03753785626662e-321,0
Dicellograptus ornatus,Graptolite,1,-3.99205041839727e-321,0
Paraplegmatograptus connectus,Graptolite,1,-3.99205041839727e-321,0
Pararetiograptus magnus,Graptolite,1,-4.02663501360616e-321,0
Appendispinograptus supernus,Graptolite,1,-3.95252516672997e-321,0
Pararetiograptus sinensis,Graptolite,1,-3.95252516672997e-321,0
Dicellograptus anceps,Graptolite,1,-3.95252516672997e-321,0
Pseudoclimacograptus chiai,Graptolite,2,-3.95252516672997e-321,0
Amplexograptus latus,Graptolite,1,-4.10074486048235e-321,0
Rectograptus socialis,Graptolite,1,-4.10074486048235e-321,0
Dicellograptus complexus,Graptolite,1,-4.10074486048235e-321,0
Pseudoclimacograptus chiai,Graptolite,1,-4.10074486048235e-321,0
Sudburigraptus angustifolius,Graptolite,2,1.27000000000002,0
Metabolograptus avitus,Graptolite,2,0.757907258064517,0
Metabolograptus avitus,Graptolite,1,-2.96439387504748e-321,0
Sudburigraptus angustifolius,Graptolite,1,-2.37151510003798e-322,0
Atavograptus atavus,Graptolite,2,1.25000000000001,0
Dimorphograptus longicaudatus,Graptolite,2,1.25000000000001,0
Sudburigraptus robustus,Graptolite,2,1.25000000000001,0
Atavograptus atavus,Graptolite,1,0.0136363636363634,0
Rectograptus obesus,Graptolite,2,0.0136363636363634,0
Dimorphograptus longicaudatus,Graptolite,1,0.0136363636363634,0
Sudburigraptus robustus,Graptolite,1,0.0136363636363634,0
Dicellograptus graciliramosus,Graptolite,2,-4.1995579896506e-322,0
Dicellograptus planus,Graptolite,2,-4.1995579896506e-322,0
Normalograptus acutus,Graptolite,2,-4.1995579896506e-322,0
Rectograptus obesus,Graptolite,1,-4.1995579896506e-322,0
Dicellograptus graciliramosus,Graptolite,1,-1.03753785626662e-321,0
Dicellograptus planus,Graptolite,1,-5.63234836259021e-322,0
Normalograptus acutus,Graptolite,1,-5.63234836259021e-322,0
Pararetiograptus uniformis,Graptolite,2,-7.50979781678695e-322,0
Pararetiograptus uniformis,Graptolite,1,-1.24504542751994e-321,0
Paramplexograptus paucispinus,Graptolite,2,0.733814516129032,0
Paramplexograptus wuningensis,Graptolite,2,0.989358364591147,0
Normalograptus trifilis,Graptolite,2,0.397152855188891,0
Metabolograptus nanjingensis,Graptolite,2,0.910667809580599,0
Metabolograptus nanjingensis,Graptolite,1,0.337081573291151,0
Parakidograptus praematurus,Graptolite,2,0.31705781265857,0
Neodiplograptus guantangyuanensis,Graptolite,2,0.282782652819593,0
Hirsutograptus tuberculatus,Graptolite,2,0.282782652819593,0
Korenograptus zhui,Graptolite,2,0.282782652819593,0
Paramplexograptus paucispinus,Graptolite,1,0.0333333333333333,0
Paramplexograptus wuningensis,Graptolite,1,0.0333333333333333,0
Normalograptus targuii,Graptolite,2,0.989358364591147,0
Paramplexograptus kiliani,Graptolite,2,0.269498257839721,0
Hirsutograptus tuberculatus,Graptolite,1,0.269498257839721,0
Korenograptus zhui,Graptolite,1,0.269498257839721,0
Normalograptus trifilis,Graptolite,1,0.269498257839721,0
Neodiplograptus guantangyuanensis,Graptolite,1,0.0876363636363634,0
Normalograptus targuii,Graptolite,1,0.0876363636363634,0
Parakidograptus praematurus,Graptolite,1,0.0876363636363634,0
Paramplexograptus kiliani,Graptolite,1,-1.36362118252184e-321,0
Hirsutograptus tenuis,Graptolite,2,0.654817029257314,0
Hirsutograptus tenuis,Graptolite,1,0.522983751493429,0
Hirsutograptus angustifolius,Graptolite,2,0.817759689922479,0
Neodiplograptus charis,Graptolite,2,0.00541666666666666,0
Metabolograptus rhizinus,Graptolite,2,0.00541666666666666,0
Metabolograptus rhizinus,Graptolite,1,-9.38724727098368e-323,0
Metabolograptus daedalus,Graptolite,2,0.000460992907801418,0
Neodiplograptus charis,Graptolite,1,-7.6086109459552e-322,0
Hirsutograptus angustifolius,Graptolite,1,-2.72724236504368e-321,0
Metabolograptus daedalus,Graptolite,1,-2.72724236504368e-321,0
Dictyonema cucurbitinum,Graptolite,2,0.765308252063015,0
Dictyonema cucurbitinum,Graptolite,1,0.266666666666667,0
Hirsutograptus longus,Graptolite,2,0.805814516129032,0
Hirsutograptus longus,Graptolite,1,0.00541666666666666,0
Dimorphograptus confertus nankingensis,Graptolite,2,1.00395362903226,0
Dimorphograptus confertus nankingensis,Graptolite,1,0.5,0
Paraclimacograptus jinyangensis,Graptolite,2,0.5,0
Paraclimacograptus jinyangensis,Graptolite,1,0.282782652819593,0
Diceratograptus mirus,Graptolite,2,-1.87744945419674e-322,0
Diceratograptus mirus,Graptolite,1,-2.52961610670718e-321,0
Climacograptus hastatus vesicicaulis,Graptolite,2,-5.38531553966959e-322,0
Climacograptus hastatus vesicicaulis,Graptolite,1,-5.73116149175846e-322,0
Paraplegmatograptus uniformis,Graptolite,2,-1.87744945419674e-322,0
